branch	sha	merge_base	source_file_count	proof_rewrite_files
semgus	4fb22f67f650a4f9daacda5d6d5d922b56cbf517	97d75cdc912f602744c9c33f9912ad5533867b48	4	
sepFix-12103	b26d4d96f64e80ffbd0dde31a4c6307cee7b4b18	e7e5bb6ea37ae6122da5c4f165b73c87089be765	4	
sepImproveLem	6c5a5f3e7cb9c7f163685a53f662424d27695a67	88226a33ecf5bc1eed84d4a39e66891a289197e6	2	
sepInc	de088acdc80fe0a15907f20a0426272593928558	4d7417bbc2ea2b166e17afe201e7770a8aff3d36	2	
seqRewrites-1021	4781b7a4e4697810f8ba13d90b43e73b41535df8	63eb5e699c228a0bdad21b1df17e1551fbbc3db6	4	src/api/cpp/cvc5_proof_rule_template.cpp;src/proof/alf/alf_printer.cpp
setCardNoRewrite	37f4b6bc05edd3e6c1ae83dfd54012632f01685e	c4be9f55771b4babbaddf60f9ff215695562efde	2	
setChooseSupport	f33e8fd5f2e0d2e98ca3ed2caf8b2ea9e2c391e9	c5fb98b48cd84a9211d44a6de592e270f3d8c352	9	
setCompRed	e0e1cfef52d79e95d1755a1d3fdbe5600d0d5ff3	9c6e91b97a63c8085263c3e5e0513ec133763884	1	
setDefaults-0219	2a1a4a688e08e03ebd118808a5dd923188f12c09	d0e7209cba17b445e3f490cf652393f9fece7811	4	
setUnionPrerewrite	cb955fddbb84b502d9647384a19899c4dcd179dc	89968ad88ccd08d851c99575de9fbcb719f26228	3	
setUniv	10bad0a1e6f1f9dfab15a01ffe1a4223a69b288f	38fcc340e5962eac066268251de7020397a6fb3d	8	
setsAlfDoc	7a1a815d12f96a627b070f17ca9d5dfba4ad79ae	19633fbb6889f39870d85f2c15f79c6a2339b43a	0	
setsInternalRelevant	d344c7edcfd129753ba927e7050cf4287e364cad	4a77a14ec3d7cdb9c86e67cf228978450add555d	4	
setsPf	d41266aa39c2cc6385f68b41b6d483ef750b5d01	5a989da99809141eca27b145981de8c7ceed2baa	6	src/theory/sets/infer_proof_cons.cpp;src/theory/sets/infer_proof_cons.h
setsUpwards	d66dfd2dd1e301093f9faaf9fdbadfe0e62c8fcd	de042e99abf53cc571846793c92c575cfb31f5ba	9	src/theory/sets/infer_proof_cons.cpp
sharedSolverCentral	f0f049902eec58fcae6e23e8a2686bde4de1865f	f83a753ad62a005085c47a7c0f4ba2e406d9acd7	4	
sigmaStarFix	04a673ba6795d79c78f21f25b08d14aac11703f5	7823fea66b0a3ad98b244c8df44ad81c5079beb6	0	
simpleNonzeroFactor	1a7256634e6ada6fbe2098591a30ee2a7a6453ec	63fc70761ac114049d6eb7dd00411bb1b9355def	8	src/theory/arith/rewriter/node_utils.cpp;src/theory/arith/rewriter/node_utils.h
simpleTriggerMore	eeeb2106f79295ac90aaadd02e05e95d8bf65659	4c2037dad676f5e67a274a60ee1be17a837bab87	4	
simplifyRecFun	1dcb4d1024a2bf8fdab0cdff9df5afa80bdc0e50	398316d6ed350f4bf86602231184dc9f12f08aaa	11	
simplifySyms	68b84133609177a378d9a6a8b7f929d56aa93969	b92d114b210c18c5474e60a875b1e7d614199cad	2	src/proof/alf/alf_node_converter.cpp
skPurifyUfApp	c8c3392290156bbd0718cad56e4e2ec23c966069	9e481faf7dfce8f992ae6730ad49f6db335b6432	4	
skolemApi	6bb0b2b699e9df51e6b82af84255913e73b2d9c9	01f5c03e44eff80d1197c7f86a9d8100b1af11e5	5	
skolemLemma	1988180fcc6715b58188f0f31fd5292f7294d1f8	18be156d626248e8c0b125e98f4aac059fa085c9	12	src/proof/trust_node.cpp;src/proof/trust_node.h
smartExpDef	72e7ec9671307bcc4a549f9dfaaae580de2ef2cf	3f3c38e4d1a9aa2b820760a678e42ea85b027259	11	
smtComp2024-2	e03049bfe9bfe4d90f0304ca1f9909a155abf811	756c6d2ca5919bca2a6fde80a1f8c48a594284ae	0	
smtComp2024Strategy	e3eeb8d4710ad92760a5d46fb83f94d07f48466e	14eae04ec806140aa8e92293b69b2ca7a251d895	54	src/api/cpp/cvc5_proof_rule_template.cpp;src/options/proof_options.toml;src/proof/alf/alf_print_channel.cpp;src/proof/alf/alf_printer.cpp;src/proof/alf/alf_printer.h;src/proof/proof_node_updater.cpp;src/proof/proof_node_updater.h;src/proof/theory_proof_step_buffer.cpp;src/proof/theory_proof_step_buffer.h;src/prop/prop_proof_manager.cpp;src/prop/prop_proof_manager.h;src/rewriter/mkrewrites.py;src/rewriter/node.py;src/rewriter/rewrite_db_proof_cons.cpp;src/rewriter/rewrite_db_proof_cons.h;src/rewriter/rewrite_db_term_process.cpp;src/rewriter/rewrite_proof_status.cpp;src/rewriter/rewrite_proof_status.h;src/smt/proof_post_processor.cpp;src/theory/strings/infer_proof_cons.cpp;src/theory/strings/proof_checker.cpp
smtLazyAssert	7fd68eb95980b3b5c21ade19b10e8f6c946467b3	1c41fdaef2639ab81737bca2bda33d385157bda7	15	
smtPpBasicRewriteOnly	cfddc7a96c20f85c52ba9d04c09257017abdedb9	df7773adb86c81602c24a62d47d4f9c5cc51be7d	1	src/smt/proof_post_processor.cpp
smtSolverDriver	b5a6aa3872534dddf0ae22880057aa52c09d0dfc	7a70d3ad9f6233b005376961323463e40470fd2a	12	
sortTermOverload	474620fa7324829787c9f88920c97f8ffddd6191	ca078a520eb8804ae57f9af6333f3409ba4aadc2	11	
starexec	d075081b3296df58bdfb4b81a6cf76a4fc2206d5	ac44a9b53b367c32dfa756dbde76920d4785d03b	0	
staticRewritePf	97841eeb0bba3bf8b60c38a217fb308dc9777fb7	8f4d7925dd48513880ab5b53c235d2b1ca0abef1	4	src/proof/trust_id.cpp;src/proof/trust_id.h
stdEqualityRewrite	83cb3e32d1139a26ffdbba9f0f59754dbc7eddab	f867bfa5d83dd69f4ba350022dcdf50d830ddecf	10	
stdEthos	77226c11346a7442c8e58b0fc83bbc65754ee197	28f261c9cdb773c0ec6c75e7fc49339a19e25eb6	0	
strCacheLemma	b47b758e40a1f6c3bd7c1a7c7628ceae39099505	7f72cbde36a54cd661f2c8f784ecc6785f36211d	2	
strContainsBeforeIdof	8be0ced6f49dfe8a06da66bd8e2bf3a1ed22aa7a	e81f508eae373d87bfa659be15b4c077b060e320	8	
strCoverage	1e3a95f0a78a26c7e36651f4b4c03b1d85cc9b0b	9edbdb70df423101d2ca6c1bf4bd430193152dc0	3	
strDecompose	88161b4fbbbfb107aff92900b08c3a8e2562333d	6dacfa50e1f16886be11dca92f26f647e596a3f8	2	src/theory/strings/infer_proof_cons.cpp;src/theory/strings/proof_checker.cpp
strDelayRegister	ffdb9cf4441dce742aebe0af60fc6b983cc7d3ac	024777bc78b45ad5852715403af035b0dc615e62	9	
strDev	230c3d6f7fc7496301c84bcf0ff2209f3657a1f5	7e22444a056351604164e5b727dba110a183fb89	2	
strEagerSlv	3b2616c19351bd296f6e7dc7e59a5268b57207d5	de79f1ad325036ca90be9144a74606310b5dab9b	16	
strEntailDev	5cc49ebf28d355560ecd4a67fd742c1dd10510d7	46b65a5b7647d1f5df2afc9fbdb23ef5b9b643a3	10	
strEvalAdd	fc080d61a3eebff73822de42067150243550af20	2c90d6ea3173f399fa009f674acb270af96bc450	4	
strEvalCases	5ac32ecd1d42825ceca8c196d6e397ac599670ce	9399394920384a0348b64bf95c6ba43b23b6ef65	1	
strLenInternal	b6c726220ff83c6f0f4bf8ab3ef0c4b4e4295cd3	c3f3d55eeaa50e8859aff5efea24dab8b9e063e1	25	src/theory/strings/proof_checker.cpp
strMinorOpt	0fbd3e006b0c75bab4af278d75a82b447d40f8b6	832ea7da107c7d4e3e687de18b85b1d5bff77570	2	
strNthPrep	05b96a82dbd59c266eee8b015a9634b92975b838	65a77c3d7715af4fe44b81c0e3f9c17c6f154886	16	src/theory/strings/proof_checker.cpp
strRare-0402	25e1f8e15b2a3ff12ac37bd6e574552f2da42fd3	fe6d0cc836eff5da4701892c5c704da452f0fb2f	4	
strRewriterNoRec	8f375772db960125ff38e8b3a3b25e3e45490b7c	7e35f0be1a4b07144eeea4bb920f12249e9a740a	18	src/rewriter/basic_rewrite_rcons.cpp
strUnifyGen2	b2f1ef9fe281c832ca1aaa16bc6f752a87e2f234	ae3b44eca19a293157ad6ac12ec5075e66700875	1	
strUnifyGenRev	f0e520971c69c3f86cdb7fe93e4a63db05bcd956	a255e1cef0e844b90e8fc9f8f3defdf3420b9069	3	src/rewriter/basic_rewrite_rcons.cpp;src/theory/strings/infer_proof_cons.cpp
strUnitInj	c29fa5be913aa7776c71dd0174987951dbc60cab	11764590faa316047e6ed8151c199e2761dbda50	9	src/theory/strings/infer_proof_cons.cpp
stratifiedStrIpc	cb394d2153890ba7a84a4b4be7455e7b592c7320	d8635c8492f375e21d01d066c1e2bea69a2d8e69	1	src/theory/strings/infer_proof_cons.cpp
strictParsingMixedArith	2a1323793072b0983d0e5e45f5ff387e33eb3536	c47a96d7951b993f3afee0d32eb2bb038d7ef7fa	2	
strictTypeRules	c9d427ddbe8e56568556e6ed71d2a6a77e35e3be	4ca5ef61d3ab4a9bdd60936e5d20ca371a87d011	4	
stringEagerConstInfer	d6e4837dd3279657bdf57d0a2049bb0aab078707	b38fc2ed13342524cefe7480c06c9afbcc73aedd	3	
stringEagerPpPf	f71b253c5daa97c56770d539c8c2e3566491c9d8	a31a3ddd6f1f5024cf6d8b97d3d9eb362e7d449f	4	
stringRelevantTerms	9ed8084efbda799cd822d20a332e3aab4e6870d0	618282e081393683c3d986726b8601ba33310e79	3	
stringsExtDeq	80563a73c118acc881dd14951cdaf59de5ab1ccf	373b6e1e8e91874afab16416f7acc3839f0027af	9	
stringsGuess	563ae7db34a2065bfa8061e5b71b8151a8135d04	df1ea6b9cdc1f424073151d0f7fda639d4405622	8	
stringsIpcAgg	854546f20ae48f798d50128a5dec49973a6e7fb1	6aee1e17c33d4256800df5ff304b4996dff4e49d	3	src/proof/theory_proof_step_buffer.cpp;src/proof/theory_proof_step_buffer.h;src/theory/strings/infer_proof_cons.cpp
stringsIpcAgg2	892d178f2be871e7e59857a11cc8d1a8f4088675	989b0776bb7935cc62d6b33c5c3dab6083c455a2	1	src/theory/strings/infer_proof_cons.cpp
stringsIpcRefactor	9979e263a16a14a53c4f3a6780f8189ff49859d3	8cfac8f956c4ef1543f52eb2d862d81367b3d3ed	4	src/proof/conv_proof_generator.cpp;src/smt/proof_post_processor.cpp;src/theory/strings/infer_proof_cons.cpp;src/theory/strings/infer_proof_cons.h
stringsMnf	7889fcdb1ad16c1844fb54cb7cfc8f2649074a05	d371595adf326fe527822a699a3a80821078c69d	25	
stringsPf	92112f102758f67573d3a9154a4fe104e48dc55b	2799fd28155ef85aba68c90bc65fe52f529cdd7e	128	src/expr/lazy_proof.cpp;src/expr/lazy_proof.h;src/expr/proof.cpp;src/expr/proof.h;src/expr/proof_checker.cpp;src/expr/proof_checker.h;src/expr/proof_generator.cpp;src/expr/proof_generator.h;src/expr/proof_node.cpp;src/expr/proof_node.h;src/expr/proof_node_manager.cpp;src/expr/proof_node_manager.h;src/expr/proof_node_to_sexpr.cpp;src/expr/proof_node_to_sexpr.h;src/expr/proof_rule.cpp;src/expr/proof_rule.h;src/expr/proof_skolem_cache.cpp;src/expr/proof_skolem_cache.h;src/expr/proof_step_buffer.cpp;src/expr/proof_step_buffer.h;src/theory/booleans/proof_checker.cpp;src/theory/booleans/proof_checker.h;src/theory/booleans/proof_kinds;src/theory/builtin/proof_checker.cpp;src/theory/builtin/proof_checker.h;src/theory/builtin/proof_kinds;src/theory/eager_proof_generator.cpp;src/theory/eager_proof_generator.h;src/theory/strings/infer_proof_cons.cpp;src/theory/strings/infer_proof_cons.h;src/theory/strings/proof_checker.cpp;src/theory/strings/proof_checker.h;src/theory/strings/proof_kinds;src/theory/theory_engine_proof_generator.cpp;src/theory/theory_engine_proof_generator.h;src/theory/uf/eq_proof.cpp;src/theory/uf/eq_proof.h;src/theory/uf/proof_checker.cpp;src/theory/uf/proof_checker.h;src/theory/uf/proof_equality_engine.cpp;src/theory/uf/proof_equality_engine.h;src/theory/uf/proof_kinds
stringsPpAssert	b6988eb6fe2cc2a0fc8358c28c2d99574d5e2467	df5f15a17a8f3b92ae1ea776e5cf079d61e6404c	4	
stringsPprMiniscopeSubstr	8cfd28ebd80af32a1081ac338eeea97e29adbb32	46b65a5b7647d1f5df2afc9fbdb23ef5b9b643a3	1	
stringsRecExplain	6fa36d48ce5d87b1becca9b42a2c580ce1e2fe22	8236d7f9bff3aef4f7b37a15d509b8a11551401f	1	
subConflict	a8cea52c2b4e7ecc67bfd86fdcf0e29b924a82d7	01f5c03e44eff80d1197c7f86a9d8100b1af11e5	12	
subMinNConst	778c3768a788aeefaaa91b7275f845d5945478d9	00ad2144c5f8717a84b1b6765a33744116f9bc9f	1	
subTheoryOriginalOpt	293da2851df895439d4dfa6459787d9f8903e564	2dc245a5922e660b6f44032d55d452ad27dfc20f	5	
subsElabFixpoint	33b5dbc096f89285771a4a7f4b9003d2ff3a7b19	142680488dbd1177d0146ff13acaddd71fbe8403	1	src/smt/proof_post_processor.cpp
subsRefactor	6174c90490a31f1a625b8c75eb9ba6e929934a9f	082ffeaffc2975da6da574e0f0ed65a007691a18	6	
subsolverOriginalOpts	de6f2dce2d9ee15609bd87fc542b06ad20fb619a	32a4d1cc8ba9b51be4c2af4aa5ba5025c645a2e0	5	
substrNumericMax	5ffa480b716c0955a07c284830305a24eb7f979b	ff31255a0a0be1574b9680480241114e8045ebe4	1	
subtypeElim	a8eb7bc9fbc2950c6e1755be69d4133f0b8872a4	ebf4ff6cc2d93c59ef347f6db515bf3e44c036f3	4	
subtypeElimPfConvert	f7dd70e7590ee2c6e8d685cc43e772369394e319	e302db3fa847cc4734a8460879807792f9c357ca	5	src/proof/subtype_elim_proof_converter.cpp;src/proof/subtype_elim_proof_converter.h;src/proof/trust_id.cpp;src/proof/trust_id.h
subtypeEqPrep	c9f2341b567f7811df4703a2a12d70d43c47e411	3f02c9363244ea92754dc72b8b7c6f5523ce0279	19	src/smt/proof_post_processor.cpp;src/theory/arith/nl/transcendental/proof_checker.cpp;src/theory/arith/proof_checker.cpp
sygusAnyConstStrat	2b694d36350cadcae88caa1a2e4c6e91f3682062	c0a7095f13547ac0c0d4c92670000ca875b7c349	4	
sygusComp2015	085d7bfb0d9851ec9a134ed3d075232a5968d855	2a76e73bb626983c7b12ea83fed7a6f371011985	29	
sygusComp2018-2	ad5a8f0eb67ebd698285a32a8e4101e971853741	a236ade3242599d4916fd9ee676c2c68c7c004b1	46	
sygusEnumBuffer	1fa3e012e6a9425525a75aed0a7d804f83057770	528e801343c692b0ce8123f8754e069e6523f5dc	16	
sygusEnumCbCache	3cc22fab4e916fb9d797b231743687cd653a2eeb	de3cf10fe9c563956199a9b90094514a7b0cfcbe	4	
sygusEnumFastFair	46eeee7ecb130bc6adf08ad3b1b662ebeeb2d9d1	abf7cf32138baef2a882451b175fe13e7e495f30	0	
sygusEnumFix	2b6555b7d86786ac9c20da6470094aa3c0aa5599	528e801343c692b0ce8123f8754e069e6523f5dc	1	
sygusEnumRevisit	5eca656331cd4dfb291aca175fbb17b2f43a5312	f118ce702d191a5250569611da530dbf67337fb1	6	
sygusEqExpGen	0c5c256aa77be40c45aab2358aeb790102470ebe	0533b9009d23a39bcc78ef85d6e98b62ef304351	2	
sygusExpConst	8e7e4b31a93ffd7014f82237ba506b23e0cead4f	21e7e341c2c485368d662edfd5b1887e18d0d11c	2	
sygusExtensionInc	8943e4450899c766d909abc9b1b43d920fa04ba9	6981e3ebde0e65ba772be5cf897611152d1b3ae7	2	
sygusExternalOp2	ab3153d228e1495b2284aa3df7812c3513f266b2	b1ef6257c9f4c30fd71f42942107b029c569c316	6	
sygusGradual	675023d24c71043886b7328a36d6daf0fff37d29	8bfc06a0ecfc47a3ff476bbf2dd438aecab10972	38	
sygusGrammarNormReimpl	dc187b0f4df37350e0198a188d580f6a7204aab7	a0f82efb0a4adf79eb20dc3607a83ff42b15e9a8	8	
sygusGuardedSLem	78f18aace97837cb16add7abcf738f75d2b86e3b	4a0637be2548b2ee4c29873c045246cb36e8d122	4	
sygusImproveRcons	736c089f0e05795cbb6e16f66aad318301070302	5031c6d9a08c84a6e8fe5019c6e278b8b2d7a238	1	
sygusInferModels	fba24287e6a0f88ab659a98addaf5cb3c6f94084	bc928d24d7454d81f39006b4129a29286fcd10eb	6	
sygusNestedQeProc	1b42d541a26e203ab33a37c88d9ff5d2d54b84dd	45dd1c4f1695663ce0350ce71d72ec4b1850f043	12	
sygusNoExpDef	82b448b506b6f27b85677e0dadb3edbf5aa792ca	6fefd71563bd7c757908dc6798585da8d2578069	2	
sygusNoFv	dd7f3b3d308f763ac6bd98268542e1e3c0fad16c	49d2281fccfdc6f99beb9a9a9caf3fc15ea291b7	2	
sygusPerfTest-100918	b900d240adb188d8d0ed2cce52763ebb07bcdfdb	9168f325706e61bb12fec71cd375647e2102f8d3	2	
sygusRecFunInfer	23552f16f6eedfbb26efad4171e45c0af5d8fe9e	383ed49a857a9c0619e68feb69f84f7ed86b5890	5	
sygusRrAccelEnum	2ef8b9f039cba30ac410dcd02bf94f70bb4cc666	223431aaa5a95d48a6aff20134ed4e2481de3cf3	4	
sygusRrNonConst	6e25282ee28becf33d356765b673015c328d86a8	442ab0cdd8578631974318c17dd8ace59d145839	1	
sygusRrSmt18	a89884a23d6d3007184e5116c5adc2e016485c2b	448a874adc9314d42a107b24654b155ba465e202	8	
sygusSimul	89b0b1dc6ff8c8ae56ff20234a325b5bdeb12a48	28e9077fad9d5c61c61a1762e7cf021c226cb9c2	13	
sygusSkelExplain	c525aa2250370e4bdbdf64a14ec4fdcaf3c9f6af	31e30d52a3fc6ac2a2a2f5e8d4a17a4ca954d8e8	2	
sygusUnsatCores	7c9e2c2a588b3622c509e00c5938b813d3eb7169	32892dea0b4e8fc82cce05c705192c3b3828b4cd	9	
symConsFair	41fc3e65e39f1d55beac3469d3533b56efa49923	c0a7095f13547ac0c0d4c92670000ca875b7c349	3	
tcStringsOpt	817c5ba19261e4735aaa8ce58baf15f738b06d3b	7fb9043874ecd3f89601bedd14bac12a54e29547	5	
tdbDev1107	5744fbbf06c8599deccc9897c0fcc998857190e3	8a0a28a334ea7f52b9e42a870fd473cc15bd6720	7	
tdbLLOpts	ce49bdce7eadaa381d1ed414b06d17a27edb2199	8b0a6283a374109a9c73c63699f1cc519b36dcc5	3	
tdbOldIndex	2ba447dd98cc7b27b1af89dc159cceb9704cb868	7849f09ece473f9822f91572115e50af7eae9564	5	
tdbOpt1108	7ae70219a2129d9522bd5dea70538da77a768df3	a71f9a9dfdc512274635d80be9e3662ed745b14c	5	
tdbRelevant	4cbb09e4c6c924b4986bc1ad0adbd71858be1760	11bd4d7df01d08b09e42f2466bcee79bd75a4abf	1	
termDbExplain	2f2a1d9885928138d89f2ea998caf9c5a5cd3217	58cf0f8f5762c5e7994d84f8a20969632f2be796	34	src/theory/quantifiers/iex_proof.cpp;src/theory/quantifiers/iex_proof.h
termDbSygusLam	c8c5d6fa9132c20a3694950664ebcbe4a4e17844	89e00fbfffdbf3f7acde46623bf7a54f455614b5	4	
termOrigin	6448c07896e216e26750c402bd8f2209b516e527	03ccb556b3a0fdb26d57c47aa3001e0c2617f654	19	
test355	7a9861da379869f6f4f978a289e1de651c84e728	4d338e4c45caefee34f08c4294127a20f96e7ff6	0	
testIncomplete	e8b2b841af241b9b60e51bd98b84606eeccb88c7	64792ee81d95708ab3eba6b699ff0f66026f2f1a	1	
testerConflict	1326dd414e731c5755aa1ecfe3cc61df7cb066e2	a407bd70c09724dc20af3241775abedd3a73ec67	2	
tfDocMore	2302fa945131084e562b9d958bb552cfe06ba760	3759dab95085f510833820b9f98ee9e5c6e122f8	4	src/theory/arith/nl/transcendental/proof_checker.cpp;src/theory/arith/nl/transcendental/proof_checker.h
theoryEngineLazyProofs	3b36cfc3bf2901ab00e08dd26e7825338f9e0c52	a06b10cf51c22dd86bf266ef1494dded4b53e9f0	2	
theoryLemmaCore	37c33e435eb849f9053c4e4d6675d64727d60f99	0deeb27ba6fa12b64ed27ef546ad19ef3e16e005	2	src/prop/prop_proof_manager.cpp;src/prop/prop_proof_manager.h
theoryRewriteEqIte	2fe328b22d1944841eaa953eb31fd5d6a821c347	b2c4184f1148ba1c51011ee6dd8341b9f204f54e	2	
theoryRewriteUpdate	5718b600cbabbecabc36c90c0e03103d7781dcee	7cec9498bbd1cd2b715ba6e19ef0161c079d70f6	5	src/proof/eager_proof_generator.cpp;src/proof/lfsc/lfsc_post_processor.cpp;src/proof/proof.cpp;src/rewriter/basic_rewrite_rcons.cpp;src/theory/builtin/proof_checker.cpp
theorySample	07818bf79b2ab1a5ce029bb3f78e136f272bc094	564f61f602b407e0598be762923853042a0e4aab	31	
timAlwaysCache	93795973a59f9dedf35cf71c64d50853394363f5	fd4f71f3c0ff724d589a92d6aa9c04f70f9e9dce	7	
tlimitPerMutable	b74fe5b62981370c3e650a418c285843bbe61044	83113166fd3eaf5ea2f147d07e0eaa8016240248	1	
toCoreImprove	452a7642245e47e1d7e082d885088299c3972bc9	cc159811a7dec0104b952fb67d60069b50c7aa43	5	
toCoreMinSimplify	93315072f6d51a38f3458a6aeaa80969091cebd2	e743c7d855a49c5cf4aef099df38144350edd2b4	11	
toLowerDev	f57d139b24c231a973d3d94b6b10a06029c7da72	a3e8a80434c85d85530c5ec6d064581782c35737	4	
tptpDumpModels	7799c99d519583a8bd6f889928d9cd6535cbb3a2	911d570a2546a6c90387500f7fa6b1dc3eb045be	1	
tptpSubtype	e22930665e54cdfbcc4514992ad4eaa60fd907a6	0c9e8f57125695d0c16e1bff565113879a445baa	1	
trackInferId	1037e50e714bc4ad2420a35cefe158e185997d03	58a68cfb9e47635b7252fd999d0f4af9dae6e821	3	
trackSkip	ff31c901f722c375173cc731a40f1d192a637a4f	89968ad88ccd08d851c99575de9fbcb719f26228	12	
triggerNoStaticOpts	88eb53689dd2e27f0219d245489513b882e8e236	e83a270a02e236ddc25cf82a3ee0ba073ea8fe77	7	
trustPg	4df6b046b0df2ba9e9453cd0132410c0ef3f57b7	0d26ecc489ef1cf5b3b2fe72d8203c6a85ce0519	8	src/proof/trust_id.cpp;src/proof/trust_id.h;src/proof/trust_proof_generator.cpp;src/proof/trust_proof_generator.h
trustSubsRcons	f6b5f7c9976f0073ad77239af71e5a6f1795589a	15812533fce5ae7f2c1d1961c19c8f440c818274	1	src/smt/proof_post_processor.cpp
tutilCleanup	29798d2639496ac01705d052844349cda9cd667d	4a4ae29214064592e7f085ac8bdfa15cb5700e38	9	
ucReg-0402	a1521401e2a5a7bd89efe4209c29e026bcaf116d	fe6d0cc836eff5da4701892c5c704da452f0fb2f	0	
uclHistogram	a3b1376907a8833553b5663482049d4657e721d0	ba5a3d7676ec38df55c67b0a39c61e74a527267f	3	src/prop/prop_proof_manager.cpp;src/prop/prop_proof_manager.h
ufBv2natRare	3846efd0f303a40ba3d9425e81aad921a4506d40	94b6eb7290ef4f785dc8ad50c35547f63724e502	2	
ufBvConvDev	d4d900d6ca5cde4e89efffd28a8cd8807a7d6efb	cb2d3189389137f1a0a63bc41f9e780bd6198ba1	4	
ufConvRlv	9c470137d3a25429c295ae67a768c5dcc028fa61	2f859d837dd3c6d055c021bc5cb55f537644bcf1	3	
ufEagerDistinct	d8477cc2a800ea66239857e436d02780ac2807da	798583961a28e0667fd78c13f3fbf71ff7eebcfc	3	
ufLambdaRewFix	317501a5c6aab9a585acd8fd6330a1c99353f9ad	8cfac8f956c4ef1543f52eb2d862d81367b3d3ed	1	
ufcClean	4107ddf2129899edacb2eabdd07e762da7336336	478638868ec11c18882b9036850cafe4ff36f4bb	3	
unifPiNew	9bf37429fa233ab5eb2662ddb8f4f579d263cce2	61c78314a1519b5e7be1c45ef9f6cee25b3a10b4	6	
uniformPosCtnRed	d42084fcb958295176c5881ea17bd22e42c59adf	1823d6d537a59d85a17f09f53c8128d934c420a3	1	
unifySkolems	70f7991d10721e574d079aa95cce76311490f231	3114b147124b2ac7ae5bc07b8baf9a338b5f7f7b	25	src/theory/strings/infer_proof_cons.cpp
unitTestFvAssert	d196684a482e33fcbaf6cfdcb0fec909e90ee0f6	48d3546ed6083d9318ab80ec249ac2d2fdbb98bc	0	
unrewrite	2023c6c83e2f42981bdc6a5943690d90fdf324cf	f89d76983555e6adb7d1f1f7bbc5bf138bcc6264	10	src/options/proof_options.toml;src/proof/proof_node_algorithm.cpp;src/proof/proof_node_algorithm.h;src/proof/unrewrite_proof_converter.cpp;src/proof/unrewrite_proof_converter.h;src/smt/proof_manager.cpp;src/smt/proof_manager.h
unrewrite2	69064b385d5d699a890a7dc87b90914c053715c9	f89d76983555e6adb7d1f1f7bbc5bf138bcc6264	10	src/options/proof_options.toml;src/proof/proof_node_algorithm.cpp;src/proof/proof_node_algorithm.h;src/proof/unrewrite_proof_converter.cpp;src/proof/unrewrite_proof_converter.h;src/smt/proof_manager.cpp;src/smt/proof_manager.h
updateAlfc-0718	cbefc40c6201ee73d187813581bb16480c3bcbfa	2ffcd0d72c169b90a2c87813246e5178d0d1de2f	0	
updatePfCheckScripts	33fd0517fecd722f7aa8ba0b0334fd3a257b1850	d657007a99600b9032b20e723c178ccf9fbf2f76	0	
updateStrUtil	bf77ac5b08089bae3ceb3bdd209fd8867ee9b8a5	635a2acb8393c1812b99d22fd12bb583e4d3cd7e	2	
userTriggerOut2	95136cd5de2b564c35dfdc256db6f049b2454ca5	637b350e7a8d3818e6d287ba6284e06f3683f406	8	
validWitnessPf	6f5edef398c65a89f81b4910a2c5c495f7857039	1e7433d29a0c47f3cbe11dbd936c3ed4fd800d0b	12	src/api/cpp/cvc5_proof_rule_template.cpp;src/proof/valid_witness_proof_generator.cpp;src/theory/quantifiers/proof_checker.cpp
version2p7	3be7fa408fb0fff067025d477a80622370a5bbce	be095feecc299fdc618b8f2eb66fe53e0a879757	5	
verusDev	4ef1691c32b65be09930a03bfb684cedfb0e349e	5fe4fd4e119784dcc4b4c05a6469abc779066cfb	9	
virtualClauseDel	8566abe5ae1905d3376641143ef535072dbacbb3	55ce505ca757dc241bf4c1e10023bc43ac531a23	14	
virtualLemma	d92597181dd135751b98190872829d492f13f1ac	8fe459b1fb3843ebdbda86f24a414c46b986aa90	16	
zllFixedPoint	5c515b3fe344d04a548c0b0a93313ae5560bb428	f442aaabf852a9a253953aa8ee9753fd8c20c0a3	1	
